country,continent,idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn
Slovakia,Europe,SLO,Moravcik,SLO_1994_1,8218450f-1e42-11e4-b4cd-db5882bf8def,1994-03-16,1994-12-13,Regular,Regular,M,1945
Slovakia,Europe,SLO,Meciar,SLO_1994_2,8218450e-1e42-11e4-b4cd-db5882bf8def,1994-12-13,1998-10-30,Regular,Regular,M,1942
Slovakia,Europe,SLO,Dzurinda,SLO_1998_1,82184510-1e42-11e4-b4cd-db5882bf8def,1998-10-30,2006-07-04,Regular,Regular,M,1955
Slovakia,Europe,SLO,Robert Fico,SLO_2006_1,8251e052-1e42-11e4-b4cd-db5882bf8def,2006-07-04,2010-07-08,Regular,Regular,M,1964
Slovakia,Europe,SLO,Radicova,SLO_2010_1,8251e053-1e42-11e4-b4cd-db5882bf8def,2010-07-08,2012-04-04,Regular,Regular,F,1956
Slovakia,Europe,SLO,Robert Fico,SLO_2012_1,8251e052-1e42-11e4-b4cd-db5882bf8def,2012-04-04,2018-03-22,Regular,Regular,M,1964
Slovakia,Europe,SLO,Pellegrini,SLO_2018_1,.,2018-03-22,2020-03-21,Regular,Regular,M,1975
Slovakia,Europe,SLO,Igor Matovic,SLO_2020_1,.,2020-03-21,2021-04-01,Regular,Regular,M,1973
Slovakia,Europe,SLO,Eduard Heger,SLO_2021_1,.,2021-04-01,2023-05-15,Regular,Regular,M,1976
Slovenia,Europe,SLV,Kucan,SLV_1990_1,821c7758-1e42-11e4-b4cd-db5882bf8def,1990-04-22,1991-12-23,Regular,Regular,M,1941
Slovenia,Europe,SLV,Drnovsek,SLV_1992_1,821c775a-1e42-11e4-b4cd-db5882bf8def,1992-05-14,2000-05-03,Regular,Regular,M,1950
Slovenia,Europe,SLV,Drnovsek,SLV_2000_2,821c775a-1e42-11e4-b4cd-db5882bf8def,2000-11-17,2002-12-11,Regular,Regular,M,1950
Slovenia,Europe,SLV,Anton Rop,SLV_2002_1,821c775c-1e42-11e4-b4cd-db5882bf8def,2002-12-11,2004-11-09,Regular,Regular,M,1960
Slovenia,Europe,SLV,Janez Jansa,SLV_2004_1,821ca82c-1e42-11e4-b4cd-db5882bf8def,2004-11-09,2008-11-21,Regular,Regular,M,1958
Slovenia,Europe,SLV,Borut Pahor,SLV_2008_1,825272d6-1e42-11e4-b4cd-db5882bf8def,2008-11-21,2012-02-10,Regular,Regular,M,1963
Slovenia,Europe,SLV,Janez Jansa,SLV_2012_1,821ca82c-1e42-11e4-b4cd-db5882bf8def,2012-02-10,2013-03-20,Regular,Regular,M,1958
Slovenia,Europe,SLV,Bratusek,SLV_2013_1,149e8af9-aae0-11e4-b3bc-29f2fa19767e,2013-03-20,2014-09-18,Regular,Regular,F,1970
Slovenia,Europe,SLV,Cerar,SLV_2014_1,149eb206-aae0-11e4-b3bc-29f2fa19767e,2014-09-18,2018-09-13,Regular,Regular,M,1963
Slovenia,Europe,SLV,Sarec,SLV_2018_1,.,2018-09-13,2020-03-13,Regular,Regular,M,1977
Slovenia,Europe,SLV,Janez Jansa,SLV_2020_1,.,2020-03-13,2022-06-01,Regular,Regular,M,1958
Slovenia,Europe,SLV,Robert Golob,SLV_2022_1,.,2022-06-01,2023-12-31,Regular,Still in Office,M,1967
Solomon Islands,Oceania,SOL,Mamaloni,SOL_1989_1,824f6586-1e42-11e4-b4cd-db5882bf8def,1989-03-28,1993-06-18,Regular,Regular,M,1943
Solomon Islands,Oceania,SOL,Hilly,SOL_1993_1,824f9656-1e42-11e4-b4cd-db5882bf8def,1993-06-18,1994-10-31,Regular,Irregular,M,1947
Solomon Islands,Oceania,SOL,Mamaloni,SOL_1994_1,824f6586-1e42-11e4-b4cd-db5882bf8def,1994-10-31,1997-08-27,Irregular,Regular,M,1943
Solomon Islands,Oceania,SOL,Ulufa'alu,SOL_1997_1,824f9657-1e42-11e4-b4cd-db5882bf8def,1997-08-27,2000-06-05,Regular,Irregular,M,1950
Solomon Islands,Oceania,SOL,Manasseh Sogavare,SOL_2000_1,824f9658-1e42-11e4-b4cd-db5882bf8def,2000-06-30,2001-12-17,Regular,Regular,M,1955
Solomon Islands,Oceania,SOL,Kemakeza,SOL_2001_1,824f9659-1e42-11e4-b4cd-db5882bf8def,2001-12-17,2006-04-20,Regular,Regular,M,1951
Solomon Islands,Oceania,SOL,Manasseh Sogavare,SOL_2006_2,824f9658-1e42-11e4-b4cd-db5882bf8def,2006-05-04,2007-12-20,Regular,Regular,M,1955
Solomon Islands,Oceania,SOL,Sikua,SOL_2007_1,825612a8-1e42-11e4-b4cd-db5882bf8def,2007-12-20,2010-08-25,Regular,Regular,M,1959
Solomon Islands,Oceania,SOL,Danny Philip,SOL_2010_1,825612a9-1e42-11e4-b4cd-db5882bf8def,2010-08-25,2011-11-16,Regular,Regular,M,1951
Solomon Islands,Oceania,SOL,Darcy Lilo,SOL_2011_1,825612aa-1e42-11e4-b4cd-db5882bf8def,2011-11-16,2014-12-09,Regular,Regular,M,1965
Solomon Islands,Oceania,SOL,Manasseh Sogavare,SOL_2014_1,824f9658-1e42-11e4-b4cd-db5882bf8def,2014-12-09,2017-11-15,Regular,Regular,M,1955
Solomon Islands,Oceania,SOL,Rick Houenipwela,SOL_2017_1,.,2017-11-15,2019-04-24,Regular,Regular,M,1958
Solomon Islands,Oceania,SOL,Manasseh Sogavare,SOL_2019_1,.,2019-04-24,2023-12-31,Regular,Still in Office,M,1955
Somalia,Africa,SOM,Siad Barre,SOM_1969_1,82332a61-1e42-11e4-b4cd-db5882bf8def,1969-10-21,1991-01-26,Irregular,Irregular,M,1912
Somalia,Africa,SOM,Hassan Sheikh Mohamud,SOM_2012_1,149f9c67-aae0-11e4-b3bc-29f2fa19767e,2012-09-16,2017-02-16,Regular,Regular,M,1955
Somalia,Africa,SOM,Mohamed Abdullahi Mohamed,SOM_2017_1,.,2017-02-16,2022-05-23,Regular,Regular,M,1962
Somalia,Africa,SOM,Hassan Sheikh Mohamud,SOM_2022_1,.,2022-05-23,2023-12-31,Regular,Still in Office,M,1955
Spain,Europe,SPN,Gonzalez Marquez,SPN_1982_1,82122a71-1e42-11e4-b4cd-db5882bf8def,1982-12-02,1996-05-05,Regular,Regular,M,1942
Spain,Europe,SPN,Aznar,SPN_1996_1,82122a72-1e42-11e4-b4cd-db5882bf8def,1996-05-05,2004-04-17,Regular,Regular,M,1953
Spain,Europe,SPN,Rodriguez Zapatero,SPN_2004_1,82125b42-1e42-11e4-b4cd-db5882bf8def,2004-04-17,2011-12-20,Regular,Regular,M,1960
Spain,Europe,SPN,Mariano Rajoy Brey,SPN_2011_1,82517ea8-1e42-11e4-b4cd-db5882bf8def,2011-12-20,2018-06-01,Regular,Regular,M,1955
Spain,Europe,SPN,Pedro Sánchez,SPN_2018_1,.,2018-06-01,2023-12-31,Regular,Still in Office,M,1972
Sri Lanka,Asia,SRI,Premadasa,SRI_1989_1,8249ac8e-1e42-11e4-b4cd-db5882bf8def,1989-01-02,1993-05-01,Regular,Irregular,M,1924
Sri Lanka,Asia,SRI,Wijetunge,SRI_1993_1,8249ac8f-1e42-11e4-b4cd-db5882bf8def,1993-05-01,1994-11-12,Regular,Regular,M,1922
Sri Lanka,Asia,SRI,Kumaratunga,SRI_1994_1,8249ac90-1e42-11e4-b4cd-db5882bf8def,1994-11-12,2005-11-19,Regular,Regular,F,1945
Sri Lanka,Asia,SRI,Rajapakse,SRI_2005_1,82554f4e-1e42-11e4-b4cd-db5882bf8def,2005-11-19,2015-01-09,Regular,Regular,F,1945
Sri Lanka,Asia,SRI,Maithripala Sirisena,SRI_2015_1,43fa7166-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-09,2019-11-18,Regular,Regular,F,1951
Sri Lanka,Asia,SRI,Gotabaya Rajapaksa,SRI_2019_1,.,2019-11-18,2022-07-14,Regular,Irregular,M,1949
Sri Lanka,Asia,SRI,Ranil Wickremesinghe,SRI_2022_1,.,2022-07-14,2023-12-31,Regular,Still in Office,M,1949
South Sudan,Africa,SSD,Salva Kiir,SSD_2011_1,149fea92-aae0-11e4-b3bc-29f2fa19767e,2011-07-09,2023-12-31,Regular,Still in Office,M,1951
Sudan,Africa,SUD,Al-Bashir,SUD_1989_1,823c8325-1e42-11e4-b4cd-db5882bf8def,1989-06-30,2019-04-11,Irregular,Irregular,M,1944
Sudan,Africa,SUD,Abdel Fattah al-Burhan,SUD_2019_1,.,2019-04-11,2023-12-31,Irregular,Still in Office,M,1960
Suriname,Americas,SUR,Shankar,SUR_1988_1,81f6b2a3-1e42-11e4-b4cd-db5882bf8def,1988-01-25,1990-12-24,Regular,Irregular,M,1937
Suriname,Americas,SUR,Venetiaan,SUR_1991_1,81f6b2a6-1e42-11e4-b4cd-db5882bf8def,1991-09-16,1996-09-15,Regular,Regular,M,1936
Suriname,Americas,SUR,Wijdenbosch,SUR_1996_1,81f6e376-1e42-11e4-b4cd-db5882bf8def,1996-09-15,2000-08-12,Regular,Regular,M,1941
Suriname,Americas,SUR,Venetiaan,SUR_2000_1,81f6b2a6-1e42-11e4-b4cd-db5882bf8def,2000-08-12,2010-08-12,Regular,Regular,M,1936
Suriname,Americas,SUR,Bouterse,SUR_2010_1,81f6b2a2-1e42-11e4-b4cd-db5882bf8def,2010-08-12,2020-07-16,Regular,Regular,M,1945
Suriname,Americas,SUR,Chan Santokhi,SUR_2020_1,.,2020-07-16,2023-12-31,Regular,Still in Office,M,1959
Eswatini,Africa,SWA,Mswati,SWA_1986_1,823acba8-1e42-11e4-b4cd-db5882bf8def,1986-04-25,2023-12-31,Regular,Still in Office,M,1968
Sweden,Europe,SWD,Carlsson,SWD_1986_1,8225d020-1e42-11e4-b4cd-db5882bf8def,1986-03-12,1991-10-30,Regular,Regular,M,1934
Sweden,Europe,SWD,Bildt,SWD_1991_1,35debe98-3bbd-11e5-afeb-eb6f07f9fec7,1991-10-30,1994-10-07,Regular,Regular,M,1949
Sweden,Europe,SWD,Carlsson,SWD_1994_1,8225d020-1e42-11e4-b4cd-db5882bf8def,1994-10-07,1996-03-21,Regular,Regular,M,1934
Sweden,Europe,SWD,Persson,SWD_1996_1,822600f2-1e42-11e4-b4cd-db5882bf8def,1996-03-21,2006-10-06,Regular,Regular,M,1949
Sweden,Europe,SWD,Reinfeldt,SWD_2006_1,82530553-1e42-11e4-b4cd-db5882bf8def,2006-10-06,2014-10-03,Regular,Regular,M,1965
Sweden,Europe,SWD,Stefan L<U+FFFD>fven,SWD_2014_1,149f0026-aae0-11e4-b3bc-29f2fa19767e,2014-10-03,2022-11-30,Regular,Regular,M,1957
Sweden,Europe,SWD,Magdalena Andersson,SWD_2021_1,.,2021-11-30,2022-10-18,Regular,Regular,F,1967
Sweden,Europe,SWD,Kristersson,SWD_2022_1,.,2022-10-18,2023-12-31,Regular,Still in Office,M,1963
Switzerland,Europe,SWZ,Koller,SWZ_1990_1,8210114b-1e42-11e4-b4cd-db5882bf8def,1990-01-01,1990-12-31,Regular,Regular,M,1933
Switzerland,Europe,SWZ,Cotti,SWZ_1991_1,8210114c-1e42-11e4-b4cd-db5882bf8def,1991-01-01,1991-12-31,Regular,Regular,M,1939
Switzerland,Europe,SWZ,Felber,SWZ_1992_1,8210421c-1e42-11e4-b4cd-db5882bf8def,1992-01-01,1992-12-31,Regular,Regular,M,1933
Switzerland,Europe,SWZ,Ogi,SWZ_1993_1,8210421d-1e42-11e4-b4cd-db5882bf8def,1993-01-01,1993-12-31,Regular,Regular,M,1942
Switzerland,Europe,SWZ,Stich,SWZ_1994_1,82101149-1e42-11e4-b4cd-db5882bf8def,1994-01-01,1994-12-31,Regular,Regular,M,1927
Switzerland,Europe,SWZ,Villiger,SWZ_1995_1,8210421e-1e42-11e4-b4cd-db5882bf8def,1995-01-01,1995-12-31,Regular,Regular,M,1941
Switzerland,Europe,SWZ,Delamuraz,SWZ_1996_1,8210114a-1e42-11e4-b4cd-db5882bf8def,1996-01-01,1996-12-31,Regular,Regular,M,1936
Switzerland,Europe,SWZ,Koller,SWZ_1997_1,8210114b-1e42-11e4-b4cd-db5882bf8def,1997-01-01,1997-12-31,Regular,Regular,M,1933
Switzerland,Europe,SWZ,Cotti,SWZ_1998_1,8210114c-1e42-11e4-b4cd-db5882bf8def,1998-01-01,1998-12-31,Regular,Regular,M,1939
Switzerland,Europe,SWZ,Dreifuss,SWZ_1999_1,8210421f-1e42-11e4-b4cd-db5882bf8def,1999-01-01,1999-12-31,Regular,Regular,F,1940
Switzerland,Europe,SWZ,Ogi,SWZ_2000_1,8210421d-1e42-11e4-b4cd-db5882bf8def,2000-01-01,2000-12-31,Regular,Regular,M,1942
Switzerland,Europe,SWZ,Leuenberger,SWZ_2001_1,358af948-3bbd-11e5-afeb-eb6f07f9fec7,2001-01-01,2001-12-31,Regular,Regular,M,1946
Switzerland,Europe,SWZ,Villiger,SWZ_2002_1,8210421e-1e42-11e4-b4cd-db5882bf8def,2002-01-01,2002-12-31,Regular,Regular,M,1941
Switzerland,Europe,SWZ,Pascal Couchepin,SWZ_2003_1,358b2058-3bbd-11e5-afeb-eb6f07f9fec7,2003-01-01,2003-12-31,Regular,Regular,M,1942
Switzerland,Europe,SWZ,Joseph Deiss,SWZ_2004_1,821072f0-1e42-11e4-b4cd-db5882bf8def,2004-01-01,2004-12-31,Regular,Regular,M,1946
Switzerland,Europe,SWZ,Schmid,SWZ_2005_1,82514dd4-1e42-11e4-b4cd-db5882bf8def,2005-01-01,2005-12-31,Regular,Regular,M,1947
Switzerland,Europe,SWZ,Leuenberger,SWZ_2006_1,358af948-3bbd-11e5-afeb-eb6f07f9fec7,2006-01-01,2006-12-31,Regular,Regular,M,1946
Switzerland,Europe,SWZ,Calmy-Rey,SWZ_2007_1,82514dd6-1e42-11e4-b4cd-db5882bf8def,2007-01-01,2007-12-31,Regular,Regular,F,1945
Switzerland,Europe,SWZ,Pascal Couchepin,SWZ_2008_1,358b2058-3bbd-11e5-afeb-eb6f07f9fec7,2008-01-01,2008-12-31,Regular,Regular,M,1942
Switzerland,Europe,SWZ,Hans-Rudolf Merz,SWZ_2009_1,82514dd8-1e42-11e4-b4cd-db5882bf8def,2009-01-01,2009-12-31,Regular,Regular,M,1942
Switzerland,Europe,SWZ,Doris Leuthard,SWZ_2010_1,82514dd9-1e42-11e4-b4cd-db5882bf8def,2010-01-01,2010-12-31,Regular,Regular,F,1963
Switzerland,Europe,SWZ,Calmy-Rey,SWZ_2011_1,82514dd6-1e42-11e4-b4cd-db5882bf8def,2011-01-01,2011-12-31,Regular,Regular,F,1945
Switzerland,Europe,SWZ,Eveline Widmer-Schlumpf,SWZ_2012_1,2b37a456-3481-11e4-8dba-bbcd9ed46413,2012-01-01,2012-12-31,Regular,Regular,F,1956
Switzerland,Europe,SWZ,Ueli Maurer,SWZ_2013_1,149e3ccd-aae0-11e4-b3bc-29f2fa19767e,2013-01-01,2013-12-31,Regular,Regular,M,1950
Switzerland,Europe,SWZ,Didier Burkhalter,SWZ_2014_1,149e3cce-aae0-11e4-b3bc-29f2fa19767e,2014-01-01,2014-12-31,Regular,Regular,M,1960
Switzerland,Europe,SWZ,Simonetta Sommaruga,SWZ_2015_1,43f5aea5-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-01,2015-12-31,Regular,Regular,F,1960
Switzerland,Europe,SWZ,Johnann Schneider-Ammann,SWZ_2016_1,.,2016-01-01,2016-12-31,Regular,Regular,M,1952
Switzerland,Europe,SWZ,Doris Leuthard,SWZ_2016_2,.,2016-12-31,2017-12-31,Regular,Regular,F,1963
Switzerland,Europe,SWZ,Alain Berset,SWZ_2017_1,.,2017-12-31,2018-12-31,Regular,Regular,M,1972
Switzerland,Europe,SWZ,Ueli Maurer,SWZ_2018_1,.,2018-12-31,2019-12-31,Regular,Regular,M,1950
Switzerland,Europe,SWZ,Simonetta Sommaruga,SWZ_2019_1,.,2019-12-31,2020-12-31,Regular,Regular,F,1960
Switzerland,Europe,SWZ,Guy Parmelin,SWZ_2020_1,.,2020-12-31,2021-12-31,Regular,Regular,M,1959
Switzerland,Europe,SWZ,Ignazio Cassis,SWZ_2021_1,.,2021-12-31,2022-12-31,Regular,Regular,M,1961
Switzerland,Europe,SWZ,Alain Berset,SWZ_2022_1,.,2022-12-31,2023-12-31,Regular,Regular,M,1972
Syria,Asia,SYR,Al-Assad H.,SYR_1971_1,823fc14b-1e42-11e4-b4cd-db5882bf8def,1971-02-22,2000-06-10,Regular,Natural Death,M,1930
Syria,Asia,SYR,Bashar al-Assad,SYR_2000_1,823fc14c-1e42-11e4-b4cd-db5882bf8def,2000-06-10,2023-12-31,Regular,Still in Office,M,1965
Tajikistan,Asia,TAJ,Nabiyev,TAJ_1991_2,824391f0-1e42-11e4-b4cd-db5882bf8def,1991-09-23,1992-09-07,Irregular,Irregular,M,1930
Tajikistan,Asia,TAJ,Emomali Rahmon,TAJ_1992_2,824391f2-1e42-11e4-b4cd-db5882bf8def,1992-11-20,2023-12-31,Irregular,Still in Office,M,1952
Taiwan,Asia,TAW,Lee Teng-Hui,TAW_1988_1,82451899-1e42-11e4-b4cd-db5882bf8def,1988-01-13,2000-05-20,Regular,Regular,M,1923
Taiwan,Asia,TAW,Chen Shui-bian,TAW_2000_1,8245189a-1e42-11e4-b4cd-db5882bf8def,2000-05-21,2008-05-20,Regular,Regular,M,1950
Taiwan,Asia,TAW,Ma Ying-jeou,TAW_2008_1,8254eda4-1e42-11e4-b4cd-db5882bf8def,2008-05-20,2016-05-20,Regular,Regular,M,1950
Taiwan,Asia,TAW,Tsai Ing-Wen,TAW_2016_1,.,2016-05-20,2023-12-31,Regular,Still in Office,F,1956
Tanzania,Africa,TAZ,Mwinyi,TAZ_1985_1,823297e0-1e42-11e4-b4cd-db5882bf8def,1985-11-05,1995-11-05,Regular,Regular,M,1925
Tanzania,Africa,TAZ,Mkapa,TAZ_1995_1,823297e1-1e42-11e4-b4cd-db5882bf8def,1995-11-05,2005-12-21,Regular,Regular,M,1938
Tanzania,Africa,TAZ,Kikwete,TAZ_2005_1,8253c8a6-1e42-11e4-b4cd-db5882bf8def,2005-12-21,2015-11-05,Regular,Regular,M,1950
Tanzania,Africa,TAZ,John Magufuli,TAZ_2015_1,43fa715e-de6a-11e5-ba44-bb6d7c1a9a58,2015-11-05,2021-03-17,Regular,Natural Death,M,1959
Tanzania,Africa,TAZ,Samia Suluhu Hassan,TAZ_2021_1,.,2021-03-17,2023-12-31,Regular,Still in Office,F,1960
Thailand,Asia,THI,Choonhavan,THI_1988_1,824b0264-1e42-11e4-b4cd-db5882bf8def,1988-08-04,1991-02-23,Regular,Irregular,M,1922
Thailand,Asia,THI,Panyarachun,THI_1991_1,824b0265-1e42-11e4-b4cd-db5882bf8def,1991-03-07,1992-04-04,Regular,Regular,M,1932
Thailand,Asia,THI,Leekpai,THI_1992_3,824b0267-1e42-11e4-b4cd-db5882bf8def,1992-09-23,1995-07-13,Regular,Regular,M,1938
Thailand,Asia,THI,Silpa-Archa,THI_1995_1,824b3336-1e42-11e4-b4cd-db5882bf8def,1995-07-13,1996-12-01,Regular,Regular,M,1932
Thailand,Asia,THI,Chavalit Yongchaiyudh,THI_1996_1,824b3337-1e42-11e4-b4cd-db5882bf8def,1996-12-01,1997-11-09,Regular,Regular,M,1932
Thailand,Asia,THI,Leekpai,THI_1997_1,824b0267-1e42-11e4-b4cd-db5882bf8def,1997-11-09,2001-02-09,Regular,Regular,M,1938
Thailand,Asia,THI,Thaksin Shinawatra,THI_2001_1,824b3338-1e42-11e4-b4cd-db5882bf8def,2001-02-10,2006-09-19,Regular,Irregular,M,1949
Thailand,Asia,THI,Chulanont,THI_2006_1,82558024-1e42-11e4-b4cd-db5882bf8def,2006-09-19,2008-01-29,Regular,Regular,M,1943
Thailand,Asia,THI,Vejjajiva,THI_2008_4,8255b0f6-1e42-11e4-b4cd-db5882bf8def,2008-12-15,2011-08-08,Regular,Regular,M,1964
Thailand,Asia,THI,Yingluck Shinawatra,THI_2011_1,8255b0f7-1e42-11e4-b4cd-db5882bf8def,2011-08-08,2014-05-07,Regular,Regular,F,1967
Thailand,Asia,THI,Prayuth Chan-ocha,THI_2014_2,14a05fc2-aae0-11e4-b3bc-29f2fa19767e,2014-05-22,2023-08-22,Irregular,Regular,M,1954
Turkmenistan,Asia,TKM,Niyazov,TKM_1990_1,824391ee-1e42-11e4-b4cd-db5882bf8def,1990-10-27,2006-12-21,Regular,Natural Death,M,1940
Turkmenistan,Asia,TKM,Gurbanguly Berdymukhammedov,TKM_2006_1,8254bcd1-1e42-11e4-b4cd-db5882bf8def,2006-12-21,2022-03-19,Regular,Regular,M,1957
Turkmenistan,Asia,TKM,Serdar Berdymukhammedov,TKM_2022_1,.,2022-03-19,2023-12-31,Regular,Still in Office,M,1981
Togo,Africa,TOG,Eyadema,TOG_1967_2,82304de7-1e42-11e4-b4cd-db5882bf8def,1967-04-14,2005-02-05,Irregular,Natural Death,M,1937
Togo,Africa,TOG,Faure Gnassingbe,TOG_2005_3,36009e78-3bbd-11e5-afeb-eb6f07f9fec7,2005-05-04,2023-12-31,Regular,Still in Office,M,1966
Trinidad and Tobago,Americas,TRI,Robinson,TRI_1986_1,81e33dc0-1e42-11e4-b4cd-db5882bf8def,1986-12-18,1991-12-07,Regular,Regular,M,1926
Trinidad and Tobago,Americas,TRI,Manning,TRI_1991_1,81e36e90-1e42-11e4-b4cd-db5882bf8def,1991-12-16,1995-11-09,Regular,Regular,M,1946
Trinidad and Tobago,Americas,TRI,Panday,TRI_1995_1,81e36e91-1e42-11e4-b4cd-db5882bf8def,1995-11-09,2001-12-24,Regular,Regular,M,1933
Trinidad and Tobago,Americas,TRI,Manning,TRI_2001_1,81e36e90-1e42-11e4-b4cd-db5882bf8def,2001-12-25,2010-05-26,Regular,Regular,M,1946
Trinidad and Tobago,Americas,TRI,Kamla Persad-Bissessar,TRI_2010_1,825028d4-1e42-11e4-b4cd-db5882bf8def,2010-05-26,2015-09-09,Regular,Regular,F,1952
Trinidad and Tobago,Americas,TRI,Keith Rowley,TRI_2015_1,43f5ae9d-de6a-11e5-ba44-bb6d7c1a9a58,2015-09-09,2023-12-31,Regular,Still in Office,M,1949
Tunisia,Africa,TUN,Zine Al-Abidine Ben Ali,TUN_1987_1,823c217c-1e42-11e4-b4cd-db5882bf8def,1987-11-07,2011-01-14,Irregular,Irregular,M,1936
Tunisia,Africa,TUN,Mebazaa,TUN_2011_2,82542a59-1e42-11e4-b4cd-db5882bf8def,2011-01-15,2011-12-13,Regular,Regular,M,1933
Tunisia,Africa,TUN,Marzouki,TUN_2011_3,82545b28-1e42-11e4-b4cd-db5882bf8def,2011-12-13,2014-12-31,Regular,Regular,M,1945
Tunisia,Africa,TUN,Caid Essebsi,TUN_2014_1,43fa7163-de6a-11e5-ba44-bb6d7c1a9a58,2014-12-31,2019-07-25,Regular,Natural Death,M,1926
Tunisia,Africa,TUN,Kais Saied,TUN_2019_2,.,2019-10-23,2023-12-31,Regular,Still in Office,M,1958
Turkey,Asia,TUR,Akbulut,TUR_1989_1,823d7755-1e42-11e4-b4cd-db5882bf8def,1989-11-09,1991-06-24,Regular,Regular,M,1935
Turkey,Asia,TUR,Demirel,TUR_1991_2,823d467f-1e42-11e4-b4cd-db5882bf8def,1991-11-20,1993-05-16,Regular,Regular,M,1924
Turkey,Asia,TUR,Ciller,TUR_1993_2,823da826-1e42-11e4-b4cd-db5882bf8def,1993-06-25,1996-03-06,Regular,Regular,F,1946
Turkey,Asia,TUR,Erbakan,TUR_1996_2,823da827-1e42-11e4-b4cd-db5882bf8def,1996-06-28,1997-06-30,Regular,Irregular,M,1926
Turkey,Asia,TUR,Yilmaz,TUR_1997_1,823da824-1e42-11e4-b4cd-db5882bf8def,1997-06-30,1999-01-11,Irregular,Regular,M,1947
Turkey,Asia,TUR,Ecevit,TUR_1999_1,823d7751-1e42-11e4-b4cd-db5882bf8def,1999-01-11,2002-11-18,Regular,Regular,M,1925
Turkey,Asia,TUR,Erdogan,TUR_2003_1,823da829-1e42-11e4-b4cd-db5882bf8def,2003-03-14,2023-12-31,Regular,Still in Office,M,1954
United Arab Emirates,Asia,UAE,An-Nahayan,UAE_1971_1,82426ced-1e42-11e4-b4cd-db5882bf8def,1971-12-02,2004-11-03,Regular,Natural Death,M,1918
United Arab Emirates,Asia,UAE,Khalifa Al Nahayan,UAE_2004_1,8254bcd0-1e42-11e4-b4cd-db5882bf8def,2004-11-03,2022-05-13,Regular,Natural Death,M,1948
United Arab Emirates,Asia,UAE,Mohamed bin Zayed Al Nahyan,UAE_2022_1,.,2022-05-13,2023-12-31,Regular,Still in Office,M,1961
Uganda,Africa,UGA,Museveni,UGA_1986_1,8232670c-1e42-11e4-b4cd-db5882bf8def,1986-01-29,2023-12-31,Irregular,Still in Office,M,1944
United Kingdom,Europe,UKG,Thatcher,UKG_1979_1,8207aca6-1e42-11e4-b4cd-db5882bf8def,1979-05-04,1990-11-28,Regular,Regular,F,1925
United Kingdom,Europe,UKG,Major,UKG_1990_1,8207aca7-1e42-11e4-b4cd-db5882bf8def,1990-11-28,1997-05-02,Regular,Regular,M,1943
United Kingdom,Europe,UKG,Blair,UKG_1997_1,8207aca8-1e42-11e4-b4cd-db5882bf8def,1997-05-02,2007-06-27,Regular,Regular,M,1953
United Kingdom,Europe,UKG,Brown,UKG_2007_1,8250ec2e-1e42-11e4-b4cd-db5882bf8def,2007-06-27,2010-05-11,Regular,Regular,M,1951
United Kingdom,Europe,UKG,Cameron,UKG_2010_1,8250ec2f-1e42-11e4-b4cd-db5882bf8def,2010-05-11,2016-07-13,Regular,Regular,M,1966
United Kingdom,Europe,UKG,May,UKG_2016_1,.,2016-07-13,2019-07-24,Reguar,Regular,F,1956
United Kingdom,Europe,UKG,Johnson,UKG_2019_1,.,2019-07-24,2022-09-06,Regular,Regular,M,1964
United Kingdom,Europe,UKG,Sunak,UKG_2022_2,.,2022-10-25,2023-12-31,Regular,Still in Office,M,1980
Ukraine,Europe,UKR,Kravchuk,UKR_1990_1,8222c2d5-1e42-11e4-b4cd-db5882bf8def,1990-07-18,1994-07-19,Regular,Regular,M,1934
Ukraine,Europe,UKR,Kuchma,UKR_1994_1,8222f3a8-1e42-11e4-b4cd-db5882bf8def,1994-07-19,2005-01-23,Regular,Regular,M,1938
Ukraine,Europe,UKR,Yushchenko,UKR_2005_1,8252d482-1e42-11e4-b4cd-db5882bf8def,2005-01-23,2010-02-25,Regular,Regular,M,1954
Ukraine,Europe,UKR,Yanukovych,UKR_2010_1,8252d483-1e42-11e4-b4cd-db5882bf8def,2010-02-25,2014-02-22,Regular,Regular,M,1950
Ukraine,Europe,UKR,Petro Poroshenko,UKR_2014_2,43f81005-de6a-11e5-ba44-bb6d7c1a9a58,2014-06-07,2019-05-20,Regular,Regular,M,1965
Ukraine,Europe,UKR,Volodymyr Zelensky,UKR_2019_1,.,2019-05-20,2023-12-31,Regular,Still in Office,M,1978
Uruguay,Americas,URU,Sanguinetti,URU_1985_1,820687af-1e42-11e4-b4cd-db5882bf8def,1985-03-01,1990-03-01,Regular,Regular,M,1936
Uruguay,Americas,URU,Lacalle de Herrera,URU_1990_1,820687b0-1e42-11e4-b4cd-db5882bf8def,1990-03-01,1995-03-01,Regular,Regular,M,1941
Uruguay,Americas,URU,Sanguinetti,URU_1995_1,820687af-1e42-11e4-b4cd-db5882bf8def,1995-03-01,2000-03-01,Regular,Regular,M,1936
Uruguay,Americas,URU,Jorge Batlle,URU_2000_1,8206b882-1e42-11e4-b4cd-db5882bf8def,2000-03-02,2005-03-01,Regular,Regular,M,1927
Uruguay,Americas,URU,Tabare Vazquez,URU_2005_1,8250ec2c-1e42-11e4-b4cd-db5882bf8def,2005-03-01,2010-03-01,Regular,Regular,M,1940
